StudentID,Name,Gender,ParentalSupport,PreviousGrade,StudyHoursPerWeek,ExtracurricularActivities,AttendanceRate,FinalGrade
285,Janet Brown,Female,Medium,65.23956100238749,11.34383523221111,4,66.62060893251896,75.21170850150901
286,Pamela Perry,Female,High,84.24107452482208,15.818973134483517,3,81.83390509282596,89.0787686293246
287,Phillip Mejia,Male,High,87.94158603242288,27.539956634562717,3,71.48461113955504,99.0
288,Edward Taylor,Male,Low,51.40495933867516,6.483166969130632,0,50.0,45.2031145680043
289,Jason Smith,Female,High,81.88650240089703,14.235547035237586,0,94.22369861698508,91.66417261812906
290,Caitlin Hernandez,Female,High,83.95938874821363,26.942893022654822,3,91.3889966379758,99.0
291,Timothy Brown,Male,Medium,72.53499532670584,30.464997587163953,4,71.78858050781795,82.66952610494906
292,James Marshall,Male,High,82.05317621527894,24.969645442300532,5,70.85318142565023,99.0
293,Anthony Herrera,Female,Low,54.24801048510513,16.19245387225821,2,50.0,61.82026624626044
294,Gary Beard,Female,Low,51.785077429825236,12.409146792737825,3,50.0,48.06989888392941
295,Carrie Olson,Female,Low,46.53545202369673,11.505551734044287,4,52.22514105265758,45.71182324088292
296,Jeffrey Flores,Female,High,89.49799937716625,29.595382414938843,2,80.18398220888683,99.0
297,Jimmy Walker,Female,High,86.53649760438304,23.548627279056742,5,84.01598592946429,95.85021315574693
298,Kevin Pratt,Female,High,89.06431059419481,26.336961570359513,2,82.50450092536138,99.0
299,Ashley Taylor,Male,Medium,78.14814420961807,19.608489030980067,0,54.96919698240182,86.9667763275675
300,Ariana Baker,Female,Low,45.85502494538964,8.659547731784755,5,55.51947617722918,49.58207449089588
301,David Campbell,Female,Low,47.19909479901515,16.960211747682614,1,50.0,54.0422641341432
302,Jennifer Chen,Female,High,88.7364680256163,24.125201216522957,1,74.16028728047648,99.0
303,Jesse Montgomery,Female,Medium,78.05185132716733,14.221274202535776,0,72.50200206251695,74.90810677446356
304,Kristina Graham,Male,Low,49.89549203017926,14.682549217852017,0,74.95667489783965,70.56836533495904
305,Joshua Gutierrez,Male,High,85.58663691654391,20.507660091044812,1,100.0,99.0
306,Gary Salazar,Female,Low,56.388324478942124,12.140905786845641,3,55.06723059136183,59.804616907309885
307,Nicholas Martin,Female,High,82.04214305582084,24.95440501677898,1,76.16803381279612,99.0
308,William Levy,Male,Low,52.73548690585019,17.42947782915789,3,54.345056484805504,70.61902572710805
309,Shelby Lewis,Male,Medium,73.98903673783053,20.373491164399763,2,74.87655425873837,85.50520200697456
310,Matthew Jones,Male,High,83.9115939838639,24.87486520627428,4,68.79332374442808,91.14310233729911
311,James Warren,Female,Medium,80.49388425993595,22.088831496001436,5,77.95211355912322,91.8371551310746
312,Tammy Key,Male,Medium,79.12708174494014,24.951037745086566,4,64.30070759191402,99.0
313,Jody Cohen,Male,High,89.06754818000319,27.789051531759313,2,80.97743089091394,99.0
314,Teresa Reynolds,Male,Low,56.52739403577164,12.051763099216902,0,61.659242520544616,58.7635322560624
315,Michael Anderson MD,Male,Low,50.105019208163796,5.440818838249202,4,51.21586610614456,47.01798031151519
316,Brandon Figueroa,Male,Low,53.40976485647482,6.674431684623137,2,59.38940500469612,50.920521220517834
317,Paul Christian,Female,High,83.44866621703272,23.47387647822666,4,65.82746813453076,89.38484079915774
318,Casey Hess,Female,High,86.62083176244221,21.952438989203586,0,74.4169824605397,99.0
319,Matthew Massey,Female,Medium,74.34928472816158,17.06514348507277,4,50.99845767028305,85.11762698452317
320,Anthony Hamilton,Male,Medium,75.48497982496359,18.283249624485535,2,70.39501230620226,83.2330524663483
321,Virginia Solis,Male,High,87.97578512718457,27.648463771783653,2,83.78936503512114,99.0
322,Crystal Compton,Female,Medium,70.90889658383264,17.647506109704544,3,68.57772866151886,70.8690819383668
323,Jessica Watkins,Female,Medium,85.4619363784273,20.43250821913101,1,84.74492433347538,94.91714162047666
324,Tammy Walker,Male,Medium,69.96991309250149,18.3223720740506,0,69.94403981170953,86.47741038595547
325,Cheyenne Chavez,Female,Medium,68.92905693606134,8.122667168230643,1,74.68741655592513,71.60088707555575
326,Brandi Huber DDS,Male,High,90.79055436750033,20.303323030906228,1,67.08299123860685,95.29308755107539
327,Lisa Taylor,Male,Medium,78.95831346981468,17.279562221391924,5,56.129002975255986,73.71114268722644
328,Ruth Benjamin,Male,Medium,78.12059908526078,11.951526285794461,4,68.95537757565778,68.81586628616455
329,Andrew Hernandez,Female,Medium,78.1417275463214,20.999643649981024,1,76.49102110743144,93.07732636235964
330,Mariah Jackson MD,Male,Medium,74.93876613576543,25.65375416171849,5,57.060330523358175,89.94696871230374
331,Barbara Cortez,Female,Medium,70.51372814257084,24.093809258486584,0,69.28400748141934,80.17461567818437
332,Kathryn Valdez,Female,Low,50.379022790968634,10.932785645348961,1,50.0,60.72014678170963
333,Melissa Abbott,Female,High,81.61419144243945,32.45363068424976,0,76.42970799193391,99.0
334,Kelly Roth,Male,High,89.87559866708875,25.743337286010558,0,88.90383163519786,99.0
335,Shawn Wright,Male,High,84.2647130924893,23.314570144409803,3,79.75205016106567,92.39834571618161
336,Brian Chavez,Male,Medium,70.87251401603744,14.9329866822953,1,73.00665721381209,70.84146601223577
337,Karen Johnston,Female,Medium,73.39307079173503,16.487651567559357,5,60.49773687180961,74.04688471047163
338,Sarah Thomas,Male,High,87.06465727137812,23.059115907293858,0,80.07063158628176,99.0
339,Shawn Randolph,Female,Medium,72.18137723598012,18.85208111187744,2,59.39678860526553,87.29588892485944
340,Yvonne Garcia,Male,Low,45.888898022167844,12.802869905249324,1,59.98828420202535,59.74588292484959
341,Meagan Richardson,Male,Low,51.21843605745956,12.015230100767072,0,59.2097294438939,56.45516299301232
342,Mary Bryant,Male,Low,51.22483285554361,14.18469084873175,2,55.920188479927994,53.15577266634448
343,Richard Smith,Male,High,82.46528412314436,30.953231373931708,2,70.7396515733242,99.0
344,Nicholas Wheeler,Female,High,82.64480847190839,29.747770677206617,5,50.0,91.43172107265772
345,Geoffrey Jackson,Female,Medium,76.16024968678818,10.575510157750482,5,70.97152711753695,80.08851297313855
346,Travis Rogers,Male,High,77.75957829251338,12.230394325490225,5,65.21162543991596,76.42186889153588
347,Angela Johnson,Male,Low,42.962681128117225,16.67159955619637,2,50.0,64.14390228177179
348,Miranda Nelson,Male,High,81.40777889373783,18.165606507922895,5,76.93478911913994,93.33693255304098
349,Cheryl Meyer,Male,Low,48.932764241440765,10.876172990536583,2,50.0,50.93953583800791
350,Derrick Avery,Female,High,86.55453782799002,19.149434869703203,2,86.59936384046622,94.98396426784907
351,Amy Brown,Male,Low,57.37678108474776,2.9900978120999007,5,51.17005949576698,42.68530827041869
352,Michael Huber,Male,Medium,79.2882981160101,20.70731364102394,3,70.83569323200477,88.45638704711038
353,Diamond Sullivan,Male,High,84.20030735018287,28.795775801513233,4,58.340442887994655,99.0
354,Lawrence Maldonado,Female,Low,49.904918960486555,9.117447996366403,0,67.11943985386401,53.06968009564998
355,Dawn Miles,Female,Low,44.987353176810956,0.0,4,50.0,35.16678421913622
356,Matthew Schroeder,Male,Low,49.90743432003805,9.268777758737587,3,50.0,49.97839218709608
357,Leslie Weiss,Female,High,83.5567068053993,26.959020027012734,4,73.43388467342251,90.1600016845277
358,Danielle Jensen,Female,Medium,76.61359280169044,10.605442156129357,4,50.0,68.6628082819749
359,Frederick Garcia,Male,Low,45.86384528223839,12.916799598895778,3,53.08652811480671,48.37304994242827
360,Reginald Clark,Male,Medium,77.59673257120586,17.923450754135022,0,59.706284918179286,74.69205739286943
361,Tara Woods,Female,High,92.66369456501289,27.896457498005443,4,58.47329714156466,92.64649423052752
362,Jessica Adams,Female,Low,49.45619925771571,12.597901842070765,2,50.0,44.930499424231755
363,Charles Nash,Female,Medium,77.0085586104947,13.134655295592221,1,79.12688374989925,73.02583740831687
364,William Allen,Male,Low,53.45071995855556,17.982857508322457,2,50.0,58.414612205256724
365,Teresa Gallegos,Male,High,82.99389764057082,24.20735213486515,1,93.337277099165,99.0
366,Joseph Lopez,Female,Medium,76.12046240905208,17.86347730245034,1,62.64198536947703,77.54755495792833
367,Jacqueline Nelson,Male,Low,50.06296200390897,7.33366020463402,4,50.0,47.71432757846457
368,Mrs. Dana Clark,Male,Low,50.488380492744156,9.783588744042449,0,50.0,53.938065622480245
369,Tracy Curtis,Male,Low,46.134951080722665,7.5759864298654955,0,67.35811620006939,53.407924939227726
370,Leah Page,Male,Low,50.12255087129471,11.135269700382885,4,50.0,51.02412668534738
371,Valerie Saunders,Female,High,87.48999145622724,33.558542400711715,1,72.51712703509399,99.0
372,Evan Adams,Male,Medium,82.2557180389752,11.140494285343218,4,63.60018225852788,80.60557277695636
373,Suzanne Tran,Male,High,89.79635413042604,16.932193010616295,0,85.01782736167544,99.0
374,Perry Duncan,Female,Low,60.76591228755778,19.355851637468042,0,66.1739881590246,63.97228985707872
375,Ruben Stewart,Male,High,81.16326218555976,23.95338161424067,5,84.48499229892926,93.93471754655958
376,Emily Anderson,Male,Medium,79.36160318360339,14.654636306700418,4,58.40231354210914,73.45184719222956
377,Hannah Tucker,Female,High,85.91671002869175,30.19952343698038,0,66.73952313917962,99.0
378,Patricia Michael,Female,Medium,85.94901466608836,14.97192230131568,5,55.865348388767245,79.13534491192367
379,Nicholas Hunt,Male,Medium,70.95850857322424,27.130048567734683,5,62.60280506582886,83.57894221828691
380,Jacqueline Hunt,Male,Medium,70.80139078909612,21.389629356696346,0,60.36241073789389,92.92211510407525
381,Brandi Alexander,Female,Low,47.003036772779886,9.560442959271487,4,50.0,54.226489231955725
382,Charles Rodriguez,Female,High,74.38052137845096,35.786541066327516,4,75.43787881549885,99.0
383,Jerome Torres,Male,Medium,72.3712248915962,14.971425384983307,2,65.5134764842955,80.70317468050577
384,Richard Holmes,Male,Low,46.20433669223151,15.710476860046535,4,50.0,60.86380903073499
385,Paul Allen,Female,High,85.75196893238103,26.49646290203246,2,68.41504665299931,97.80131961099994
386,Alex Ellis,Female,Low,51.7087798788858,18.50870644699399,5,50.0,56.31287346523729
387,Bailey Martinez,Female,Low,59.38085419607943,19.807555983634263,0,50.0,67.91212417364113
388,Holly Pierce,Male,High,89.75211919093024,25.160020745328833,4,80.90198411124787,99.0
389,Christopher Hart,Female,Medium,72.11548172168798,14.232910648269083,5,70.35249334723753,75.22673546403645
390,Willie Rich,Male,Low,45.50792664325821,14.299860714695582,5,50.0,44.978021103983
391,Ethan Smith,Female,Low,52.45959585753253,8.61142315123947,3,50.0,45.80342390474616
392,April Nixon,Female,Low,43.39883396489679,22.066936237633115,3,50.0,61.96999275314656
393,Jesse Williams,Male,High,94.15729382927177,25.682676655413687,0,73.49976065593101,99.0
394,Lisa Douglas MD,Female,Medium,80.89720060360644,16.173392243439455,3,63.165620302096386,89.07934790814787
395,Joseph Huffman,Male,Low,47.65412173947647,12.923401529324542,5,50.0,45.13979081898505
396,Martin Avery,Male,Low,41.434327354545616,5.264368552351518,3,50.0,43.918919413819445
397,Debbie Mills,Male,Medium,81.76936187082707,13.141929807446743,5,50.0,78.42362605890837
398,Jeremy Ramos,Female,Medium,74.42730077373692,24.00206953972213,3,66.07267329398944,98.25245447247214
399,Sergio Huynh,Male,Low,56.18908155986731,8.715528605143021,2,51.6934433703625,50.42031284530749
400,Deborah Schwartz,Male,Low,42.02786170602816,6.765445086590302,0,50.0,47.38682604992063
401,Steven Scott,Female,Medium,72.00312488523113,20.68326376263643,3,65.76820872139398,84.70043087166759
402,Todd Martin,Female,Medium,75.02621849859092,23.928520773314986,4,56.533199154127345,84.66208073141901
403,Thomas Morrison,Male,Low,50.23490296882371,15.594766553325334,1,50.283448896739465,57.898489714345196
404,George Davis,Female,High,82.74967264260378,29.980238429029082,3,90.73452090298537,99.0
405,Matthew Daniels,Male,Low,53.114249661737496,8.216024557152696,3,62.40461051790348,40.66508206255085
406,Mikayla Rivera,Male,Medium,69.66189785308703,10.89094666629078,3,51.004187630724026,68.14549888031411
407,Frederick Moore,Female,High,84.28810257489353,32.506668259777435,1,86.29732417879174,99.0
408,Richard Luna,Female,Low,50.601478158559495,10.386600805789321,1,61.11396554491592,54.426327409954425
409,Hannah Campos,Male,High,87.57219417029374,23.745834917724764,2,64.51736711247382,99.0
410,Alex Horn,Male,High,88.55807439044445,31.640970709245288,3,82.1877764375486,99.0
411,Brianna Berg,Male,Medium,69.37678954081065,20.7811500470033,4,77.37931918412554,81.88651168264073
412,Kevin Gallegos,Female,High,77.32942914632189,27.27943886040804,4,60.774551937555856,99.0
413,Mr. Collin Garrett,Female,High,91.38838410949255,35.825011724505416,3,64.82497178985736,99.0
414,Sean Pierce,Female,Low,51.66157005989796,8.782408848099285,5,55.17661466843502,47.50592662752614
415,Wendy Mccall,Female,High,81.25756731721724,29.639200640406187,3,76.71495310825648,99.0
416,Jeffrey Brown,Male,Low,57.75575987761262,12.285065624485423,3,54.514762752395235,61.90248393679388
417,Evan Montgomery,Male,Low,50.57837317146429,13.342961394316285,1,56.40589216400497,58.70368312773332
418,Joseph Lloyd,Male,Medium,80.89648592031914,25.64234213206266,5,63.90695920928144,83.33836595362597
419,Carrie Krause,Male,Medium,75.33759240705055,20.53917878144812,2,52.73527871688917,76.94179229998878
420,Kimberly Williams,Female,Low,60.303739624409936,14.691480395248165,4,57.473177066214475,58.95645327786506
421,Gina Bush,Female,Medium,83.77670421221602,23.36253668654901,5,71.69589992427774,90.16839045991331
422,William Ball,Male,High,83.75517925760464,23.175236352285573,4,69.70609255931973,97.35340138672962
423,Nicholas Massey,Male,High,89.85785475477178,20.803951663304968,2,75.56523050186138,99.0
424,Brianna Lopez,Female,High,88.22687974792574,19.775954029894834,1,62.688924974442784,83.44851545713492
425,Joseph Reid,Female,High,91.84315778766174,15.16821705311999,3,79.14254756017834,97.50159278466647
426,Steven Hoffman,Male,High,80.17538269709948,35.28103564970161,3,79.72057441714144,99.0
427,Jessica Johnson,Female,Medium,78.43025729999219,12.483958171391585,0,69.37808983000689,84.08893991263838
428,Donna Barron,Male,Medium,80.29212243424794,16.89373188207114,2,77.24353359870503,86.7833789482494
429,Amanda Bradley,Male,Low,41.20630256788443,10.615933500555396,3,50.0,53.22825601649906
430,Tiffany Baxter,Female,Low,44.083707436671126,13.537033489045504,4,52.646059258936006,55.004467496454495
431,Paul Monroe,Female,Low,39.803839111199494,16.078686062696484,3,50.0,60.44708770072931
432,David Cisneros,Female,Medium,73.65296582777721,22.302367441798726,5,59.76447849125762,84.26462398873554
433,Brandon Pitts,Female,High,88.58771127897981,22.08461280715531,3,72.25645742097164,96.62398087425527
434,Richard Wells,Female,Low,57.51178526048014,11.164391431067942,5,50.0,65.264157423708
435,Crystal King,Male,Medium,75.37047390209888,19.412899752441497,1,64.30473071166641,86.68027408866874
436,Patrick Ibarra,Male,Medium,83.14307772785646,16.756544369082263,0,68.68527404328333,86.83938865204837
437,Gabrielle Hernandez,Female,High,78.09949270892554,33.03672788009996,3,82.26047171441506,99.0
438,Jennifer Mckay,Male,Low,41.48308780322422,14.454874758191256,4,50.0,45.49754674380151
439,Robert Mann,Female,High,84.72226150551691,28.674388930249087,1,61.93422899261321,99.0
440,Sharon Wright,Male,High,86.92032724469654,28.314406343337062,5,87.4958390420542,99.0
441,Mr. Drew Roy PhD,Female,Low,49.836526259529535,17.867369287426627,5,58.81454078690487,58.44920305975364
442,Brittany Walker,Male,Medium,64.66278949980062,18.905107793518535,4,50.0,72.25615865020279
443,Linda Proctor,Male,Low,49.55439980243606,5.5158402602207675,3,55.897078052451945,54.65302628919291
444,Omar Williams,Female,Low,43.47765249747573,13.998439758763208,1,50.0,57.166201082257636
445,Tiffany Mosley,Male,Low,53.348362744150194,8.743215531040855,0,57.634872153310596,48.41662283213859
446,Heather Mccullough,Male,High,86.83299123048424,22.356916591251217,2,78.94224129013493,98.68662465302091
447,Joel Ayala,Male,High,80.30060106836322,27.931820093775467,4,69.65592199683678,95.51036873466407
448,Brittany Snow,Female,Low,47.43066541331653,18.19141535716818,1,50.0,58.363465011885616
449,Stephanie Hughes,Male,High,79.70393239055524,25.106357883680307,2,69.0945894768374,94.66950093154146
450,Dennis Delgado,Male,High,84.68660451363414,26.544165062994818,3,64.83808084518758,96.29083622158367
451,Johnny Wilson,Male,Low,54.77571160250619,20.51107472317619,2,50.0,59.24789744894693
452,Brianna Guerra,Male,High,80.07136976832228,26.203765897442842,0,79.32821709950645,99.0
453,Tim Nelson,Male,High,87.52023257758923,36.0,4,64.84240010889248,99.0
454,Angela Merritt,Female,High,82.3487119081378,27.82754822815772,1,84.8205206571262,91.63145538417089
455,Charlotte Hart,Male,Low,46.03563583868828,3.1961862042209113,4,61.87246155335927,54.07627636905651
456,Lisa Garcia,Female,Low,49.46484820022721,15.766708105522662,4,50.0,62.149837277801446
457,Jermaine Chan,Male,High,79.82378838790314,26.90579192441389,5,72.39404500535377,96.55317554143907
458,Lawrence Rowe,Male,Medium,72.23175347326409,24.448763770413727,2,70.99685110302934,88.62436849341391
459,Diana Parrish,Female,Low,44.010610537055754,15.365906756349792,3,53.72002270919275,49.80106739861207
460,Anthony Romero,Male,Medium,84.82362566458195,17.307720080081133,2,66.75955267916088,92.20519455473273
461,Catherine Graham,Female,Medium,75.17631775985865,11.878508818553172,1,75.42682418359722,85.939228415152
462,Loretta Fernandez,Male,High,81.50137246003708,23.954883713569874,1,82.82248952680658,99.0
463,William Davis,Female,Medium,76.0698995536711,13.7473977289535,1,55.62337577672702,78.22950305015748
464,Phillip Perez II,Female,High,84.43835975154585,22.097382750976386,3,82.69156064389273,99.0
465,Amanda Young,Male,Medium,73.89515200233389,20.94289202210305,4,70.87290837266742,77.26777654487779
466,Carol Walker,Male,Medium,78.07083350021712,26.34952252175703,3,56.367138958214184,86.19878526884125
467,Gary Wallace,Female,Medium,78.78753855023652,19.973357649114906,0,70.37937835447602,87.25649793923509
468,Candace Hernandez,Female,Low,47.34749426194736,6.020584689824078,0,61.833289928110695,47.44094771728382
469,Connor Johnson,Female,High,82.1209087967766,27.223013341100703,1,75.90686180420639,99.0
470,Mark Herrera,Female,Low,48.62474151424178,17.983157433228257,0,65.72978047766011,65.29162188132308
471,Micheal Martin,Female,Medium,63.49039417632208,14.951085478403089,1,91.6387249461936,79.92468523914332
472,Cheryl Phillips,Female,Low,42.42404468900724,11.329914166635412,1,50.0,50.32680732805281
473,Eric Carpenter,Female,High,91.83437133722262,25.073440973645987,0,66.18955396846225,96.3757185618199
474,Christopher Hart,Male,Medium,83.22483856750642,14.0755084345888,1,71.03818595604876,77.40692058968408
475,Michael Lopez,Female,High,83.75481980221811,28.241402169219295,2,83.21562505126144,99.0
476,Tracy Lin,Male,Low,52.88278481527883,11.395259256961092,3,50.0,58.216502782895844
477,Sandra Williams,Male,Low,51.55625077271768,14.097662219535138,2,65.53260663321035,50.671242253290714
478,Shannon Jackson,Male,Medium,90.3944040422762,13.5625391109895,0,56.613942002767516,85.18494286751276
479,Jimmy Hunter,Female,Low,55.59787455717289,9.812708498382948,3,55.92918623031611,61.224902876337744
480,Brenda Barr,Male,Medium,74.36041204259617,21.611906789138857,3,57.94139179241107,80.0499675668153
481,Alexa Spears,Male,Low,45.22229779699787,10.135834239541165,2,68.19377906207296,41.694368485733946
482,Kimberly Carter,Female,Medium,66.96776839871214,26.634819256167027,4,81.92515353168119,89.5198837165532
483,Robin Owens,Male,High,86.01731817933612,23.001819071926988,0,72.33343412216652,98.3882195882527
484,Andrea Martin,Male,High,81.21824627357849,26.12342362875943,0,74.5044286409142,96.1337443565724
485,Renee Perez,Male,Medium,67.88873145201163,22.662954159365448,2,74.59587886979801,83.15370926394138
486,Beth Gibson,Female,Low,46.76713557878737,4.908171335334842,2,50.0,51.24763582823352
487,Michelle Cole,Male,Low,44.592259981928024,3.1959559400961197,3,50.0,43.49668693239526
488,Michael Holland,Male,Medium,83.43570817536282,10.371718427149526,1,68.2538842054241,71.1736900724613
489,Albert Cunningham,Male,Low,54.408198784747256,18.31292051713591,4,50.0,53.750788286484834
490,Michael Stewart,Female,Low,49.960136793416915,9.240709270537767,1,52.86162253905763,49.79630601568052
491,Katherine Robinson,Male,Low,57.39972069445013,24.79099642834126,5,50.0,69.14180009503737
492,Cory Parks,Male,Medium,75.38684153823809,15.178762006713058,1,63.06877177600228,79.27087849296817
493,Cheryl Mendoza,Male,Low,45.693578993358685,12.922756515985185,5,59.43632003468814,51.43905186409384
494,Mary Davenport,Female,Low,57.61562038634828,19.710549762839378,5,50.0,66.75640574675587
495,Megan Pacheco,Male,High,87.69455021842329,35.03046444079561,5,78.13205186747977,99.0
496,Linda Cooper,Female,High,79.81376922836772,35.30751788318199,5,67.21037069668192,99.0
497,Bethany Ortiz,Female,Low,49.04830660958196,18.041831152965713,2,50.0,60.02907749073777
498,Mr. Michael Gonzalez,Female,High,80.62190873307621,30.120312629057313,3,81.90371896051711,99.0
499,Jeremy Pierce,Male,Medium,68.08600134517832,20.962634746005914,0,73.4005129456889,82.62635044608574
500,Dr. Maria Martinez,Male,Low,54.630887737658206,15.891805380833189,5,50.70612997219531,64.53756510598242
501,Cynthia Leonard,Male,High,94.54708320235065,22.244071418357333,0,89.68184660532862,99.0
502,Charles Stevens,Male,Medium,68.00716213090429,13.909005582888465,3,60.686916168166775,70.82585994727783
503,Theresa Hoffman,Female,Low,52.81484618345286,11.98312771294524,0,50.0,55.761681238320854
504,Dennis Gilbert MD,Female,Low,46.746787154390866,11.149076887375358,0,50.0,49.56868616254912
505,Colton Brown,Female,Low,47.56437308117652,9.733859753363625,2,50.0,42.84405319708645
506,Kendra Dorsey,Male,Low,47.03803037880566,15.481937237283576,0,84.49094425308725,69.35569263027708
507,Kathleen Vargas,Male,Low,45.68004615160092,16.776526042852552,2,63.44679580736786,61.13286859499687
508,James Ayala,Female,High,85.24260813972414,25.442034431459238,1,64.48925633791978,99.0
509,Lisa Tran,Male,High,80.84524941794481,32.38765040527631,0,66.7754204325643,99.0
510,Robin Ochoa,Male,High,86.3522841288992,19.291554429332475,0,84.81866061718492,99.0
511,Thomas Lee,Male,Medium,74.74880945275432,17.03170270360141,5,65.47264797377967,73.09549251149811
512,David Evans,Male,High,83.80525976566796,21.415888396985977,5,75.48883835317365,99.0
513,John Wheeler,Female,Medium,70.462181689792,8.6673169146347,1,65.45044206446302,58.98260304367604
514,Katrina Campbell,Male,Low,47.116143347158335,11.586596570786504,4,50.0,52.92422354659159
515,Judith Ward,Female,Low,53.77695612912878,11.391262458083583,3,52.27879524159357,56.741089386463
516,Kevin Lee,Female,High,87.5045859381219,32.567248716210656,2,76.85893006293331,99.0
517,Cameron Martin,Female,High,80.11222377600724,28.154058422773886,2,53.80699627252465,98.093828188794
518,Joshua Jones,Male,Low,50.49666152714613,6.879065878353975,1,50.70200369424806,54.56173812195844
519,Seth Porter,Female,Low,53.75693561685895,21.27046283167094,2,50.0,54.94323544797838
520,Rachel Blanchard,Female,High,76.65297359439315,31.105168477626766,5,71.75211418908512,99.0
521,Derek Wilson,Male,High,87.71680096189968,27.91048851734308,1,100.0,99.0
522,William Yu,Male,High,81.68688120527077,23.86757950575084,3,77.67481665474304,93.28996886781619
523,Denise Williams,Female,High,87.8529933429658,20.202803816382602,1,74.86470313827603,99.0
524,Dana Turner,Female,Low,46.18370421728741,10.138966119644735,3,58.21801501977252,48.69673536946013
525,Sarah Hansen,Female,Medium,65.9755894966774,23.44374309852093,1,72.82687887209212,80.00139135647885
526,Brian Anderson,Female,Low,41.862287810584185,21.422931529673043,5,50.0,58.96274431491791
527,Joseph Rich,Female,Medium,75.24042473330691,25.716217641360945,4,68.06850593215671,99.0
528,David Gomez,Female,Low,51.29861250860741,9.555752891068629,3,69.56543564829542,47.19756793118381
529,Tyrone Short,Male,Low,45.47841687447796,6.401912833554944,5,50.0,38.11711259186039
530,Andrea Christian,Male,Medium,78.19296229388686,18.70443123455602,3,68.73632076811454,90.33055704535447
531,Daniel Padilla,Male,Low,41.6923996886552,3.1578031721857425,1,50.0,49.25483539977364
532,Julie Walker,Male,Medium,74.66960100676341,19.615838570923906,1,73.55512646342248,84.45622850538938
533,Mary Cooper,Female,Medium,68.94491900118771,17.261987068506656,4,52.81313488513906,65.94102903559157
534,Austin Hunter,Male,High,81.7408194609892,22.66981749065879,1,73.82633186394915,99.0
535,Hayley Hayes,Male,Low,50.23699335658207,4.0264846636660225,0,52.049100857620935,53.513521155064325
536,Glen Bowman,Male,Medium,70.69793317358024,20.568000532848583,1,77.7581671934471,89.1829590056957
537,Andrew Donovan,Female,Low,48.077222278850876,9.336495801690443,5,54.184544439424144,45.12803546070903
538,Edwin Ashley,Female,High,90.0314640460722,19.15041582144856,5,57.542826235536154,88.51078577063781
539,Jorge Jones,Male,Medium,72.11554065238425,3.6386889335917534,2,66.5493411099985,61.375644909039195
540,Cassandra Smith,Male,Medium,79.1784605603257,17.862425474746818,5,52.904201452508275,78.13181175265683
541,Jesse Christensen,Male,Low,44.35146572671191,20.86125798334872,2,50.0,69.0291030613599
542,Lance Cooley,Female,Medium,77.64902088957642,26.30629607273935,4,59.8298294957563,92.9731976975317
543,Samantha Black,Female,High,92.2078431032895,22.714518717068643,1,74.9151721154418,95.72823095150693
544,Jennifer Allen,Male,High,72.64177749936356,21.988939698191096,3,98.26716486345522,99.0
545,Robert Benson,Male,Low,46.015523722647615,14.343871280375119,2,55.32959825360696,57.78339520165706
546,Regina Decker,Female,High,87.8853606359027,20.008072804058543,2,62.22382499245762,95.2663080962632
547,Christine Ramirez,Female,Low,48.984773069785035,13.50895949909733,1,50.0,62.63736492322383
548,Julia Jones,Male,High,86.85572936685655,28.830401391923452,0,90.21383295429399,99.0
549,Kristin Jones,Male,High,81.9800740664209,31.13466611942154,0,100.0,99.0
550,Dr. Gregory Roberts,Male,Medium,75.4329489373645,17.499229617600236,3,50.0,72.01498235927001
551,James Ramos,Male,Low,49.221613823039604,10.981631249115171,5,50.0,42.52730590132677
552,Judy Dennis,Male,Medium,80.83891030829903,13.610087066217194,5,78.70965175371782,81.51411401692019
553,Megan Houston,Male,Medium,76.27210421650607,13.8655982298007,4,65.89614177370903,87.4741848523981
554,Jacob Chavez,Male,High,86.68801331037601,23.867605540492367,1,69.31707268123634,89.41106505458336
555,Dean Stuart,Male,High,82.94061516938767,26.83682753408089,0,85.34629086122435,99.0
556,Kelly Bell,Female,Medium,72.56196887963753,22.567923131166246,2,50.0,83.30900998462837
557,Lindsay Gonzalez,Male,Low,47.8372090609019,7.984105246598276,0,55.03375506597161,50.84132744835108
558,Elizabeth Miller,Male,Medium,76.97226071189148,25.46344284479761,3,67.27821172843085,89.46285895446428
559,Richard Delacruz,Female,Medium,72.89507759589868,16.644381994787157,0,79.2427013953783,76.40801803348843
560,Jessica Weeks,Male,Medium,76.44887428448206,17.89316352825782,5,50.0,75.71527966240302
561,Dennis Craig,Female,Low,60.37700399322719,8.263941604260882,4,50.0,48.28371163732431
562,Brittany Thomas,Female,Low,54.35562351715846,0.0,0,50.0,30.79264088197062
563,Nancy Davis,Female,Low,48.369882339160796,16.42022698180525,0,57.55383755674317,67.29133768342223
564,Kendra Bryant,Male,Medium,81.00606961081972,21.684219485462165,1,59.04653677636976,90.42938135900363
565,Laura Potter,Male,Low,47.95962313489224,10.593362214408932,2,50.0,51.15418879550302
566,Toni Crawford,Female,High,74.80937732411073,25.33495358612436,3,64.04184605209771,94.18362248965136
567,Ann Brewer,Female,Medium,69.95956844541298,20.579696088520496,5,66.51136241823657,85.50446147343858
568,Erin Olson,Female,Medium,65.64604039487072,10.187270715567287,0,78.58451116656666,73.18019265048945
569,Brian Miranda,Female,Medium,73.24243257979346,15.354736613268527,0,67.65379430042586,82.53888303177393
570,Adam Taylor,Female,Low,50.09209189594776,15.971323398109135,1,53.382379949600285,58.22972781662091
